MsgID.LOCAL_VELOCITY,0.0000000,-6.5200000,-4.3900000,-0.0500000
MsgID.LOCAL_POSITION,84.3290000,72.8683167,67.3081894,-9.9954510
MsgID.LOCAL_VELOCITY,84.3290000,-6.5299964,-4.3972578,-0.0575185
MsgID.GLOBAL_POSITION,0.0000000,-122.3967101,37.7931211,10.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-7.0500000,-4.6600000,-0.0200000
MsgID.LOCAL_POSITION,84.5790000,71.1874695,66.0570221,-10.0006161
MsgID.LOCAL_VELOCITY,84.5790000,-7.0501342,-4.6682796,-0.0242582
MsgID.GLOBAL_POSITION,0.0000000,-122.3967236,37.7931022,9.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3000000,-4.7700000,-0.0500000
MsgID.LOCAL_POSITION,84.8290000,69.0820923,64.8562241,-9.9971380
MsgID.LOCAL_VELOCITY,84.8290000,-7.3093405,-4.7770462,-0.0536465
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3967337,37.7930868,9.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3600000,-4.8200000,-0.0200000
MsgID.LOCAL_POSITION,85.0790000,67.3800049,63.9624557,-9.9847193
MsgID.LOCAL_VELOCITY,85.0790000,-7.3629284,-4.8236976,-0.0255406
MsgID.GLOBAL_POSITION,0.0000000,-122.3967501,37.7930686,9.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3800000,-4.9000000,-0.1200000
MsgID.LOCAL_POSITION,85.3290000,65.3546371,62.5046539,-9.9826527
MsgID.LOCAL_VELOCITY,85.3290000,-7.3889909,-4.9012461,-0.1251040
MsgID.GLOBAL_POSITION,0.0000000,-122.3967641,37.7930540,9.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3800000,-4.9000000,-0.1200000
MsgID.LOCAL_POSITION,85.5790000,63.7355461,61.2593307,-9.9914761
MsgID.LOCAL_VELOCITY,85.5790000,-7.3896008,-4.9063973,-0.1236037
MsgID.GLOBAL_POSITION,0.0000000,-122.3967771,37.7930368,9.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-7.4300000,-4.8500000,-0.1000000
MsgID.LOCAL_POSITION,85.8300000,61.8242035,60.1020546,-9.9935350
MsgID.LOCAL_VELOCITY,85.8300000,-7.4316626,-4.8571310,-0.1028919
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3967882,37.7930212,10.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-7.4300000,-4.8400000,-0.0300000
MsgID.LOCAL_POSITION,86.0800000,60.0825348,59.1127396,-10.0024652
MsgID.LOCAL_VELOCITY,86.0800000,-7.4329619,-4.8440194,-0.0377490
MsgID.GLOBAL_POSITION,0.0000000,-122.3968046,37.7930030,10.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3800000,-4.9000000,0.0000000
MsgID.LOCAL_POSITION,86.3300000,58.0672569,57.6561623,-10.0091181
MsgID.LOCAL_VELOCITY,86.3300000,-7.3813286,-4.9000034,0.0034483
MsgID.GLOBAL_POSITION,0.0000000,-122.3968179,37.7929869,10.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-7.0500000,-5.1600000,0.0700000
MsgID.LOCAL_POSITION,86.5800000,56.2801552,56.4805946,-10.0116634
MsgID.LOCAL_VELOCITY,86.5800000,-7.0509539,-5.1696634,0.0770959
MsgID.GLOBAL_POSITION,0.0000000,-122.3968328,37.7929738,10.0270000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8300000,-5.9700000,0.1300000
MsgID.LOCAL_POSITION,86.8300000,54.8151016,55.1532021,-10.0275135
MsgID.LOCAL_VELOCITY,86.8300000,-5.8309932,-5.9741697,0.1347813
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3968490,37.7929615,10.0360000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9700000,-6.6700000,0.2100000
MsgID.LOCAL_POSITION,87.0800000,53.4589043,53.7144470,-10.0361652
MsgID.LOCAL_VELOCITY,87.0800000,-4.9759960,-6.6751733,0.2108266
MsgID.GLOBAL_POSITION,0.0000000,-122.3968717,37.7929495,10.0220000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1300000,-7.4200000,0.3200000
MsgID.LOCAL_POSITION,87.3300000,52.1183853,51.6945801,-10.0228529
MsgID.LOCAL_VELOCITY,87.3300000,-4.1347451,-7.4207458,0.3233111
MsgID.GLOBAL_POSITION,0.0000000,-122.3968924,37.7929428,10.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-3.3700000,-8.0400000,0.2000000
MsgID.LOCAL_POSITION,87.5800000,51.3716965,49.8499413,-10.0113239
MsgID.LOCAL_VELOCITY,87.5800000,-3.3751159,-8.0453787,0.2061941
MsgID.GLOBAL_POSITION,0.0000000,-122.3969171,37.7929340,10.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0400000,-8.2100000,0.1500000
MsgID.LOCAL_POSITION,87.8300000,50.3941498,47.6594315,-10.0106535
MsgID.LOCAL_VELOCITY,87.8300000,-3.0413139,-8.2174129,0.1524968
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969399,37.7929274,9.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6100000,-8.0700000,0.1000000
MsgID.LOCAL_POSITION,88.0800000,49.6643982,45.6346970,-9.9974413
MsgID.LOCAL_VELOCITY,88.0800000,-3.6112692,-8.0753422,0.1035915
MsgID.GLOBAL_POSITION,0.0000000,-122.3969632,37.7929187,9.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1100000,-7.9300000,-0.0600000
MsgID.LOCAL_POSITION,88.3300000,48.6975098,43.5638962,-9.9881678
MsgID.LOCAL_VELOCITY,88.3300000,-4.1116858,-7.9302502,-0.0699858
MsgID.GLOBAL_POSITION,0.0000000,-122.3969825,37.7929086,9.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-4.4300000,-7.7000000,-0.1100000
MsgID.LOCAL_POSITION,88.5800000,47.5746765,41.8417740,-9.9805727
MsgID.LOCAL_VELOCITY,88.5800000,-4.4389868,-7.7010903,-0.1103128
MsgID.GLOBAL_POSITION,0.0000000,-122.3970050,37.7928976,9.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9900000,-7.3800000,-0.1500000
MsgID.LOCAL_POSITION,88.8300000,46.3545570,39.8445015,-9.9793139
MsgID.LOCAL_VELOCITY,88.8300000,-4.9962564,-7.3851919,-0.1568558
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3970241,37.7928879,9.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2700000,-7.1800000,-0.1800000
MsgID.LOCAL_POSITION,89.0810000,45.2748184,38.1499863,-9.9768267
MsgID.LOCAL_VELOCITY,89.0810000,-5.2726965,-7.1896739,-0.1896620
MsgID.GLOBAL_POSITION,0.0000000,-122.3970470,37.7928737,9.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-5.4800000,-6.9900000,-0.2000000
MsgID.LOCAL_POSITION,89.3310000,43.7003403,36.1160851,-9.9816618
MsgID.LOCAL_VELOCITY,89.3310000,-5.4854503,-6.9932361,-0.2032015
MsgID.GLOBAL_POSITION,0.0000000,-122.3970653,37.7928637,9.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-5.3000000,-6.6000000,-0.1100000
MsgID.LOCAL_POSITION,89.5810000,42.5812187,34.4882011,-9.9851522
MsgID.LOCAL_VELOCITY,89.5810000,-5.3088975,-6.6006031,-0.1170526
MsgID.GLOBAL_POSITION,0.0000000,-122.3970843,37.7928521,9.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-4.7100000,-7.1500000,-0.1800000
MsgID.LOCAL_POSITION,89.8310000,41.2967339,32.7946625,-9.9880018
MsgID.LOCAL_VELOCITY,89.8310000,-4.7115698,-7.1536293,-0.1801148
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971036,37.7928405,10.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-4.4500000,-7.4800000,-0.0200000
MsgID.LOCAL_POSITION,90.0810000,40.0105476,31.0821133,-10.0009813
MsgID.LOCAL_VELOCITY,90.0810000,-4.4521742,-7.4843216,-0.0296528
MsgID.GLOBAL_POSITION,0.0000000,-122.3971274,37.7928313,10.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-4.1900000,-7.7500000,-0.0200000
MsgID.LOCAL_POSITION,90.3310000,38.9872284,28.9676266,-10.0089798
MsgID.LOCAL_VELOCITY,90.3310000,-4.1940022,-7.7546444,-0.0285723
MsgID.GLOBAL_POSITION,0.0000000,-122.3971485,37.7928234,10.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0500000,-7.8400000,0.0100000
MsgID.LOCAL_POSITION,90.5810000,38.1068954,27.0863686,-10.0091324
MsgID.LOCAL_VELOCITY,90.5810000,-4.0590725,-7.8485398,0.0154718
MsgID.GLOBAL_POSITION,0.0000000,-122.3971697,37.7928133,10.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-3.7900000,-7.8600000,0.1000000
MsgID.LOCAL_POSITION,90.8310000,36.9862595,25.2027664,-10.0103235
MsgID.LOCAL_VELOCITY,90.8310000,-3.7993925,-7.8623185,0.1076187
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3971906,37.7928045,10.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0900000,-8.2000000,0.1200000
MsgID.LOCAL_POSITION,91.0810000,36.0078697,23.3450012,-10.0084848
MsgID.LOCAL_VELOCITY,91.0810000,-3.0945926,-8.2016268,0.1209588
MsgID.GLOBAL_POSITION,0.0000000,-122.3972151,37.7927986,10.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-2.4700000,-8.4800000,0.0600000
MsgID.LOCAL_POSITION,91.3310000,35.3556175,21.1720753,-10.0083227
MsgID.LOCAL_VELOCITY,91.3310000,-2.4770205,-8.4854698,0.0673946
MsgID.GLOBAL_POSITION,0.0000000,-122.3972371,37.7927952,10.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1800000,-8.5800000,0.0800000
MsgID.LOCAL_POSITION,91.5810000,34.9716110,19.2151470,-10.0154533
MsgID.LOCAL_VELOCITY,91.5810000,-2.1873469,-8.5864458,0.0843384
MsgID.GLOBAL_POSITION,0.0000000,-122.3972644,37.7927909,10.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6600000,-8.1300000,0.1200000
MsgID.LOCAL_POSITION,91.8310000,34.4938431,16.7886505,-10.0037498
MsgID.LOCAL_VELOCITY,91.8310000,-1.6604823,-8.1354561,0.1222935
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3972864,37.7927871,10.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2100000,-7.5600000,0.0000000
MsgID.LOCAL_POSITION,92.0810000,34.0802193,14.8329134,-10.0000601
MsgID.LOCAL_VELOCITY,92.0810000,-0.2122910,-7.5693622,-0.0030425
MsgID.GLOBAL_POSITION,0.0000000,-122.3973068,37.7927879,9.9980000
MsgID.LOCAL_VELOCITY,0.0000000,1.2600000,-6.9700000,-0.0400000
MsgID.LOCAL_POSITION,92.3310000,34.1605759,13.0205173,-9.9988184
MsgID.LOCAL_VELOCITY,92.3310000,1.2619417,-6.9758101,-0.0444743
MsgID.GLOBAL_POSITION,0.0000000,-122.3973228,37.7927929,10.0030000
MsgID.LOCAL_VELOCITY,0.0000000,2.3700000,-6.5000000,-0.0100000
MsgID.LOCAL_POSITION,92.5810000,34.7151375,11.5979328,-10.0034199
MsgID.LOCAL_VELOCITY,92.5810000,2.3707809,-6.5073481,-0.0178286
MsgID.GLOBAL_POSITION,0.0000000,-122.3973429,37.7928011,10.0030000
MsgID.LOCAL_VELOCITY,0.0000000,3.5800000,-6.0500000,0.0100000
MsgID.LOCAL_POSITION,92.8320000,35.6296997,9.8091040,-10.0033541
MsgID.LOCAL_VELOCITY,92.8320000,3.5830576,-6.0512991,0.0101071
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3973601,37.7928087,10.0040000
MsgID.LOCAL_VELOCITY,0.0000000,4.5800000,-5.6900000,0.0200000
MsgID.LOCAL_POSITION,93.0820000,36.4713249,8.2784405,-10.0040646
MsgID.LOCAL_VELOCITY,93.0820000,4.5815067,-5.6931272,0.0257660
MsgID.GLOBAL_POSITION,0.0000000,-122.3973758,37.7928212,9.9970000
MsgID.LOCAL_VELOCITY,0.0000000,5.6300000,-5.3100000,0.0700000
MsgID.LOCAL_POSITION,93.3320000,37.8634872,6.8853641,-9.9971790
MsgID.LOCAL_VELOCITY,93.3320000,5.6389518,-5.3180928,0.0709598
MsgID.GLOBAL_POSITION,0.0000000,-122.3973883,37.7928337,10.0040000
MsgID.LOCAL_VELOCITY,0.0000000,6.5400000,-5.0700000,0.0200000
MsgID.LOCAL_POSITION,93.5820000,39.2542496,5.7697315,-10.0048122
MsgID.LOCAL_VELOCITY,93.5820000,6.5499287,-5.0715175,0.0224471
MsgID.GLOBAL_POSITION,0.0000000,-122.3974016,37.7928502,10.0120000
MsgID.LOCAL_VELOCITY,0.0000000,7.1700000,-4.8800000,0.0300000
MsgID.LOCAL_POSITION,93.8320000,41.0907478,4.5922308,-10.0124216
MsgID.LOCAL_VELOCITY,93.8320000,7.1725516,-4.8867593,0.0362063
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974155,37.7928650,10.0080000
MsgID.LOCAL_VELOCITY,0.0000000,7.3400000,-4.7900000,0.0800000
MsgID.LOCAL_POSITION,94.0820000,42.7365990,3.3563495,-10.0086393
MsgID.LOCAL_VELOCITY,94.0820000,7.3467703,-4.7965455,0.0802110
MsgID.GLOBAL_POSITION,0.0000000,-122.3974317,37.7928823,9.9980000
MsgID.LOCAL_VELOCITY,0.0000000,7.4800000,-4.6600000,0.0500000
MsgID.LOCAL_POSITION,94.3320000,44.6526909,1.9162593,-9.9980011
MsgID.LOCAL_VELOCITY,94.3320000,7.4861465,-4.6600327,0.0583824
MsgID.GLOBAL_POSITION,0.0000000,-122.3974438,37.7929000,9.9940000
MsgID.LOCAL_VELOCITY,0.0000000,7.6400000,-4.4500000,0.0100000
MsgID.LOCAL_POSITION,94.5820000,46.6237946,0.8438320,-9.9945488
MsgID.LOCAL_VELOCITY,94.5820000,7.6406803,-4.4547820,0.0191702
MsgID.GLOBAL_POSITION,0.0000000,-122.3974543,37.7929184,9.9940000
MsgID.LOCAL_VELOCITY,0.0000000,7.3100000,-4.4700000,0.0500000
MsgID.LOCAL_POSITION,94.8320000,48.6618004,-0.0888962,-9.9944239
MsgID.LOCAL_VELOCITY,94.8320000,7.3120370,-4.4712224,0.0508982
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974675,37.7929339,9.9970000
MsgID.LOCAL_VELOCITY,0.0000000,7.0600000,-5.0400000,0.0000000
MsgID.LOCAL_POSITION,95.0820000,50.3833504,-1.2658505,-9.9977427
MsgID.LOCAL_VELOCITY,95.0820000,7.0625777,-5.0406194,0.0034163
MsgID.GLOBAL_POSITION,0.0000000,-122.3974839,37.7929500,9.9990000
MsgID.LOCAL_VELOCITY,0.0000000,6.9300000,-5.4500000,-0.0100000
MsgID.LOCAL_POSITION,95.3320000,52.1703949,-2.7275374,-9.9993629
MsgID.LOCAL_VELOCITY,95.3320000,6.9316425,-5.4578791,-0.0199722
MsgID.GLOBAL_POSITION,0.0000000,-122.3974985,37.7929633,9.9890000
MsgID.LOCAL_VELOCITY,0.0000000,6.9100000,-5.3800000,0.0500000
MsgID.LOCAL_POSITION,95.5820000,53.6548271,-4.0193553,-9.9892159
MsgID.LOCAL_VELOCITY,95.5820000,6.9114585,-5.3868537,0.0596778
MsgID.LOCAL_POSITION,95.8320000,55.6496544,-5.4455357,-9.9916773
MsgID.LOCAL_VELOCITY,95.8320000,7.5355535,-4.6753964,-0.1051310
MsgID.GLOBAL_POSITION,0.0000000,-122.3975145,37.7929813,9.9910000
MsgID.LOCAL_VELOCITY,0.0000000,7.5300000,-4.6700000,-0.1000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975259,37.7929974,10.0050000
MsgID.LOCAL_VELOCITY,0.0000000,7.8400000,-4.2500000,-0.0800000
MsgID.LOCAL_POSITION,96.0830000,57.4368553,-6.4562836,-10.0052519
MsgID.LOCAL_VELOCITY,96.0830000,7.8416157,-4.2592020,-0.0860756
MsgID.GLOBAL_POSITION,0.0000000,-122.3975368,37.7930160,9.9930000
MsgID.LOCAL_VELOCITY,0.0000000,7.9300000,-3.9700000,-0.0400000
MsgID.LOCAL_POSITION,96.3330000,59.5069008,-7.4286313,-9.9939299
MsgID.LOCAL_VELOCITY,96.3330000,7.9330850,-3.9760590,-0.0475945
MsgID.GLOBAL_POSITION,0.0000000,-122.3975459,37.7930333,9.9880000
MsgID.LOCAL_VELOCITY,0.0000000,7.9800000,-3.8600000,-0.0600000
MsgID.LOCAL_POSITION,96.5830000,61.4336739,-8.2313662,-9.9884558
MsgID.LOCAL_VELOCITY,96.5830000,7.9889374,-3.8605759,-0.0653190
MsgID.GLOBAL_POSITION,0.0000000,-122.3975571,37.7930522,9.9910000
MsgID.LOCAL_VELOCITY,0.0000000,7.5300000,-3.3300000,-0.0800000
MsgID.LOCAL_POSITION,96.8330000,63.5290451,-9.2291698,-9.9913912
MsgID.LOCAL_VELOCITY,96.8330000,7.5352702,-3.3337121,-0.0875024
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975666,37.7930664,10.0000000
MsgID.LOCAL_VELOCITY,0.0000000,7.9100000,-2.4700000,-0.0500000
MsgID.LOCAL_POSITION,97.0830000,65.1119156,-10.0758095,-10.0003719
MsgID.LOCAL_VELOCITY,97.0830000,7.9138937,-2.4699724,-0.0518044
MsgID.GLOBAL_POSITION,0.0000000,-122.3975738,37.7930862,10.0070000
MsgID.LOCAL_VELOCITY,0.0000000,8.5500000,-1.7900000,0.0000000
MsgID.LOCAL_POSITION,97.3330000,67.3108673,-10.7130013,-10.0072327
MsgID.LOCAL_VELOCITY,97.3330000,8.5536814,-1.7941390,-0.0066839
MsgID.GLOBAL_POSITION,0.0000000,-122.3975769,37.7931039,10.0100000
MsgID.LOCAL_VELOCITY,0.0000000,8.6700000,-1.4900000,0.0400000
MsgID.LOCAL_POSITION,97.5830000,69.2719879,-10.9883070,-10.0100679
MsgID.LOCAL_VELOCITY,97.5830000,8.6750031,-1.4922645,0.0492418
MsgID.GLOBAL_POSITION,0.0000000,-122.3975811,37.7931254,10.0090000
MsgID.LOCAL_VELOCITY,0.0000000,8.7200000,-1.3300000,0.0600000
MsgID.LOCAL_POSITION,97.8330000,71.6613770,-11.3611898,-10.0099335
MsgID.LOCAL_VELOCITY,97.8330000,8.7227039,-1.3320539,0.0645470
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975849,37.7931439,10.0130000
MsgID.LOCAL_VELOCITY,0.0000000,8.7500000,-1.2600000,0.1300000
MsgID.LOCAL_POSITION,98.0830000,73.7252808,-11.7031116,-10.0134192
MsgID.LOCAL_VELOCITY,98.0830000,8.7563477,-1.2626586,0.1314967
MsgID.GLOBAL_POSITION,0.0000000,-122.3975881,37.7931649,10.0130000
MsgID.LOCAL_VELOCITY,0.0000000,8.7700000,-1.2100000,0.1800000
MsgID.LOCAL_POSITION,98.3330000,76.0523682,-11.9879560,-10.0136986
MsgID.LOCAL_VELOCITY,98.3330000,8.7710581,-1.2133940,0.1834618
MsgID.GLOBAL_POSITION,0.0000000,-122.3975924,37.7931829,10.0100000
MsgID.LOCAL_VELOCITY,0.0000000,8.7900000,-1.1900000,0.1200000
MsgID.LOCAL_POSITION,98.5830000,78.0486374,-12.3720970,-10.0105677
MsgID.LOCAL_VELOCITY,98.5830000,8.7944288,-1.1903974,0.1229642
MsgID.GLOBAL_POSITION,0.0000000,-122.3975967,37.7932053,10.0030000
MsgID.LOCAL_VELOCITY,0.0000000,8.8000000,-1.1400000,0.1400000
MsgID.LOCAL_POSITION,98.8330000,80.5379105,-12.7509727,-10.0038195
MsgID.LOCAL_VELOCITY,98.8330000,8.8033409,-1.1406001,0.1449163
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975992,37.7932241,9.9930000
MsgID.LOCAL_VELOCITY,0.0000000,8.8300000,-1.0900000,0.0600000
MsgID.LOCAL_POSITION,99.0830000,82.6356735,-12.9741249,-9.9938564
MsgID.LOCAL_VELOCITY,99.0830000,8.8332806,-1.0967538,0.0612252
MsgID.GLOBAL_POSITION,0.0000000,-122.3976017,37.7932451,9.9960000
MsgID.LOCAL_VELOCITY,0.0000000,8.8500000,-1.0800000,-0.0500000
MsgID.LOCAL_POSITION,99.3340000,84.9659119,-13.1911774,-9.9967403
MsgID.LOCAL_VELOCITY,99.3340000,8.8503532,-1.0883284,-0.0513794
MsgID.GLOBAL_POSITION,0.0000000,-122.3976024,37.7932637,9.9830000
MsgID.LOCAL_VELOCITY,0.0000000,8.8000000,-1.1300000,0.0000000
MsgID.LOCAL_POSITION,99.5840000,87.0358353,-13.2613611,-9.9832449
MsgID.LOCAL_VELOCITY,99.5840000,8.8076973,-1.1382591,-0.0030445
MsgID.GLOBAL_POSITION,0.0000000,-122.3976074,37.7932852,9.9650000
MsgID.LOCAL_VELOCITY,0.0000000,8.1000000,-1.5400000,-0.1600000
MsgID.LOCAL_POSITION,99.8340000,89.4242783,-13.7043571,-9.9651251
MsgID.LOCAL_VELOCITY,99.8340000,8.1001081,-1.5460322,-0.1676242
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976133,37.7933014,9.9710000
MsgID.LOCAL_VELOCITY,0.0000000,7.4400000,-2.6800000,-0.2600000
MsgID.LOCAL_POSITION,100.0840000,91.2210388,-14.2229910,-9.9719543
MsgID.LOCAL_VELOCITY,100.0840000,7.4488530,-2.6919022,-0.2648751
MsgID.GLOBAL_POSITION,0.0000000,-122.3976226,37.7933178,9.9820000
MsgID.LOCAL_VELOCITY,0.0000000,7.0900000,-3.8900000,-0.2700000
MsgID.LOCAL_POSITION,100.3340000,93.0473709,-15.0518484,-9.9820986
MsgID.LOCAL_VELOCITY,100.3340000,7.0995679,-3.8988550,-0.2722399
MsgID.GLOBAL_POSITION,0.0000000,-122.3976352,37.7933330,9.9820000
MsgID.LOCAL_VELOCITY,0.0000000,6.8100000,-4.8400000,-0.1700000
MsgID.LOCAL_POSITION,100.5840000,94.7358932,-16.1769962,-9.9824886
MsgID.LOCAL_VELOCITY,100.5840000,6.8165932,-4.8403506,-0.1753142
MsgID.GLOBAL_POSITION,0.0000000,-122.3976520,37.7933490,9.9940000
MsgID.LOCAL_VELOCITY,0.0000000,6.5900000,-5.6100000,-0.1400000
MsgID.LOCAL_POSITION,100.8340000,96.5063782,-17.6690254,-9.9943600
MsgID.LOCAL_VELOCITY,100.8340000,6.5903320,-5.6144347,-0.1456135
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976678,37.7933620,9.9970000
MsgID.LOCAL_VELOCITY,0.0000000,6.4500000,-5.9100000,0.0000000
MsgID.LOCAL_POSITION,101.0840000,97.9612579,-19.0771255,-9.9975863
MsgID.LOCAL_VELOCITY,101.0840000,6.4532461,-5.9123139,-0.0089270
MsgID.GLOBAL_POSITION,0.0000000,-122.3976846,37.7933761,10.0030000
MsgID.LOCAL_VELOCITY,0.0000000,6.3800000,-6.1000000,-0.0200000
MsgID.LOCAL_POSITION,101.3340000,99.5198593,-20.5625954,-10.0039539
MsgID.LOCAL_VELOCITY,101.3340000,6.3874936,-6.1026883,-0.0242058
MsgID.GLOBAL_POSITION,0.0000000,-122.3976999,37.7933896,10.0250000
MsgID.LOCAL_VELOCITY,0.0000000,6.3300000,-6.1700000,0.0700000
MsgID.LOCAL_POSITION,101.5840000,101.0183258,-21.9241333,-10.0253849
MsgID.LOCAL_VELOCITY,101.5840000,6.3360519,-6.1704998,0.0762372
MsgID.GLOBAL_POSITION,0.0000000,-122.3977178,37.7934057,10.0180000
MsgID.LOCAL_VELOCITY,0.0000000,6.2500000,-5.6700000,0.2100000
MsgID.LOCAL_POSITION,101.8340000,102.8048096,-23.5153732,-10.0185986
MsgID.LOCAL_VELOCITY,101.8340000,6.2577157,-5.6700826,0.2185736
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977314,37.7934211,10.0170000
MsgID.LOCAL_VELOCITY,0.0000000,7.0300000,-4.8000000,0.1400000
MsgID.LOCAL_POSITION,102.0840000,104.5216446,-24.7232094,-10.0172338
MsgID.LOCAL_VELOCITY,102.0840000,7.0388870,-4.8047223,0.1429172
MsgID.GLOBAL_POSITION,0.0000000,-122.3977455,37.7934375,10.0210000
MsgID.LOCAL_VELOCITY,0.0000000,7.7500000,-4.1100000,0.1700000
MsgID.LOCAL_POSITION,102.3340000,106.3417740,-25.9750767,-10.0210571
MsgID.LOCAL_VELOCITY,102.3340000,7.7568746,-4.1172967,0.1725658
MsgID.GLOBAL_POSITION,0.0000000,-122.3977570,37.7934555,10.0170000
MsgID.LOCAL_VELOCITY,0.0000000,8.0100000,-3.6700000,0.1900000
MsgID.LOCAL_POSITION,102.5840000,108.3368301,-26.9963951,-10.0170898
MsgID.LOCAL_VELOCITY,102.5840000,8.0185976,-3.6709874,0.1984086
MsgID.GLOBAL_POSITION,0.0000000,-122.3977658,37.7934740,10.0060000
MsgID.LOCAL_VELOCITY,0.0000000,8.2000000,-3.2500000,0.1100000
MsgID.LOCAL_POSITION,102.8340000,110.3968048,-27.7815685,-10.0065813
MsgID.LOCAL_VELOCITY,102.8340000,8.2017593,-3.2556574,0.1195438
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
